par_id,keyword,keyword_code,country,country_code,text,label,orig_label,tokens,num_char,num_token,semantic,sentiment_polarity,sentiment_subjectivity
10408,homeless,6,my,9,""" "" Most of them (the homeless) have the power to work, but a bigger challenge for us follow to help them catch a problem, "" "" atomic number 2 tell.",1,3,"['``', '``', ""''"", 'most', 'of', 'them', '(', 'the', 'homeless', ')', 'have', 'the', 'ability', 'to', 'work', ',', 'but', 'a', 'greater', 'challenge', 'for', 'us', 'is', 'to', 'help', 'them', 'sustain', 'a', 'job', ',', '``', ""''"", 'he', 'said', '.', ""''""]",137,36,0.6715328467153284,0.5,0.5
9488,hopeless,0,jm,13,"This foot became an oasis for the resident physician of Grant ' s Penitentiary, and when they adopted our shibboleth "" Doing What Love Requires, "" political tension comfort and hopeless untried the great unwashed were able to get an education, as the foundation wreak with HEART Trustfulness / NTA to make them employable.",1,4,"['that', 'foundation', 'became', 'an', 'oasis', 'for', 'grant', ""'s"", 'pen', 'residents', ',', 'and', 'as', 'they', 'embraced', 'our', 'motto', ',', ""'"", 'doing', 'what', 'love', 'requires', ""'"", ',', 'political', 'tensions', 'eased', 'and', 'hopeless', 'young', 'people', 'were', 'able', 'to', 'get', 'skills', 'training', 'as', 'the', 'foundation', 'partnered', 'with', 'heart', 'trust/nta', 'to', 'make', 'them', 'employable', '.']",283,50,0.6289752650176679,0.275,0.43125
5589,in-need,5,my,9,""" "" We need to prioritize how we first of all help these people in motive when we offer the Quantum, "" "" she added.",1,2,"['``', '``', ""''"", 'we', 'need', 'to', 'give', 'priority', 'to', 'how', 'we', 'are', 'going', 'to', 'help', 'these', 'people', 'in', 'need', 'first', 'when', 'suggesting', 'the', 'quantum', ',', '``', ""''"", 'she', 'added', '.', ""''""]",129,31,0.7054263565891473,0.25,0.3333333333333333
6347,hopeless,0,ng,16,"It has comprise established that most of them die of wretchedness and hopelessness after withdraw from active service, so the upper chamber instructed its Committee on Justice department, Human Right hand and Legal Affairs to review the law that impede the harmonization of processes and the straightaway disbursement of pension benefits for all judicial official in the country.",1,3,"['it', 'was', 'gathered', 'that', 'most', 'of', 'them', 'are', 'dying', 'of', 'misery', 'and', 'hopelessness', ',', 'having', 'retired', 'from', 'active', 'service.the', 'upper', 'chamber', ',', 'therefore', ',', 'directed', 'its', 'committee', 'on', 'judiciary', ',', 'human', 'rights', 'and', 'legal', 'matters', 'to', 'review', 'the', 'laws', 'impeding', 'the', 'harmonisation', 'of', 'the', 'processes', 'and', 'prompt', 'payment', 'of', 'retirement', 'benefits', 'of', 'all', 'judicial', 'officers', 'in', 'the', 'country', '.']",355,59,0.6169014084507042,0.11333333333333333,0.28
4136,homeless,6,za,6,Rapprochement of homeless communities in Durban,1,2,"['durban', ""'s"", 'homeless', 'communities', 'reconciliation', 'lunch']",51,6,0.6078431372549019,0.0,0.0
8920,women,8,tz,12,"KWIECO congratulate itself on get completed the twist of a core for victims of grammatical gender - based violence in Hutch Town, where victim call, stay temporarily when obtain counselling, receive medical assistance and undergo capacity building and authorisation to start a new life history. seventy five adult female receive such services in the centre, which sustain 10 beds but a capacity for eighteen people.",1,2,"['kwieco', 'boasts', 'to', 'have', 'completed', 'construction', 'of', 'a', 'centre', 'for', 'victims', 'of', 'gender', 'violence', 'at', 'shanty', 'town', ',', 'where', 'victims', 'call', ',', 'stay', 'temporarily', 'when', 'are', 'counseled', ',', 'getting', 'medical', 'attention', 'and', 'undergo', 'capacity', 'building', 'and', 'empowerment', 'on', 'how', 'to', 'start', 'new', 'life', '.', '75', 'women', 'got', 'such', 'services', 'at', 'the', 'centre', 'that', 'has', '10', 'beds', 'but', 'with', 'a', 'capacity', 'to', 'accommodate', '18', '.']",360,64,0.625,0.04545454545454545,0.3181818181818182
3399,refugee,4,gh,1,"For refugees beg for a new animation, the Christmastide spirit live a luxury that most of them cannot afford in the shadow of prolonged conflicts.",1,3,"['for', 'refugees', 'begging', 'for', 'new', 'life', ',', 'christmas', 'sentiment', 'is', 'a', 'luxury', 'most', 'of', 'them', 'could', ""n't"", 'afford', 'to', 'expect', 'under', 'shadow', 'of', 'long-running', 'conflicts', '.']",148,26,0.6756756756756757,0.3181818181818182,0.4772727272727273
9825,disabled,3,ph,0,"While praising her group ' s progress in desegregate people with disability, Mseffer want the authorities to get more involved.",1,2,"['while', 'mseffer', 'celebrates', 'her', 'group', ""'s"", 'progress', 'toward', 'integrating', 'the', 'disabled', ',', 'she', 'wants', 'authorities', 'to', 'get', 'more', 'involved', '.']",125,20,0.648,0.16666666666666666,0.3
9345,vulnerable,7,gh,1,"God is God Foundation (fishgig ), a non - governmental system (NGO) constitute five years ago to care for needy widows and orphan, give in Capital of ghana at the weekend with an appeal to Ghanaians to do more for the imperfect and underprivileged.",1,4,"['god', 'is', 'god', 'foundation', '(', 'gig', ')', ',', 'a', 'non-governmental', 'organisation', '(', 'ngo', ')', ',', 'established', 'five', 'years', 'ago', ',', 'and', 'caring', 'for', 'needy', 'widows', 'and', 'orphans', ',', 'was', 'at', 'the', 'weekend', 'inaugurated', 'in', 'accra', ',', 'with', 'a', 'call', 'on', 'ghanaians', 'to', 'do', 'more', 'in', 'caring', 'for', 'the', 'vulnerable', 'and', 'underprivileged', '.']",273,52,0.652014652014652,0.0,0.5
1442,in-need,5,hk,19,"A government - funded online platform has helped shell out about 200 ton of solid food last year to g of poverty stricken mass in Hong Kong. Called Solid food - Co, the program relate the solid food industry with charity and aid restaurants or businesses that want to donate their surplus food to needy people, RTHK story. Food - Co tell it has encounter food worth HK $ 20 gazillion and is work with the Hong Kong government. ..",1,3,"['an', 'online', 'platform', 'funded', 'by', 'the', 'government', 'said', 'it', 'has', 'helped', 'distribute', 'about', '200', 'tons', 'of', 'food', 'to', 'thousands', 'of', 'needy', 'people', 'in', 'hong', 'kong', 'over', 'the', 'past', 'year', '.', 'the', 'platform', ',', 'called', 'food-co', 'connects', 'the', 'food', 'industry', 'with', 'charities', 'and', 'helps', 'restaurants', 'or', 'companies', 'who', 'want', 'to', 'donate', 'their', 'surplus', 'food', 'to', 'those', 'in', 'need', ',', 'rthk', 'reports', '.', 'food-co', 'said', 'has', 'received', 'food', 'worth', 'hk', '$', '20', 'million', 'and', 'provid', '...']",404,74,0.6138613861386139,0.024999999999999994,0.175
5460,hopeless,0,nz,3,"In one case over again, the stateless Rohingya are on the discharge - homeless and increasingly hopeless.",1,3,"['once', 'again', 'the', 'stateless', 'rohingya', 'are', 'on', 'the', 'run', '--', 'homeless', 'and', 'increasingly', 'hopeless', '.']",88,15,0.6477272727272727,0.0,0.0
5639,homeless,6,lk,17,"His married woman and children felt the need to help the short and to proceed the tradition of their male parent and together founded a trust in the figure of their father called the Joule. Mb. Molar concentration. Raji Trust. As a pilot undertaking, they build a housing undertaking visit "" Village of Hope "" and distributed houses to homeless people from Beruwela and the neighboring city of Dharga.",1,4,"['his', 'wife', 'and', 'children', 'felt', 'the', 'need', 'to', 'help', 'the', 'poor', 'and', 'continue', 'the', 'tradition', 'of', 'their', 'father', 'and', 'collectively', 'formed', 'a', 'trust', 'in', 'their', 'father', ""'s"", 'name', 'called', 'the', 'j.', 'm.', 'm.', 'raji', 'trust', '.', 'as', 'a', 'pilot', 'project', 'they', 'built', 'a', 'housing', 'scheme', 'called', 'the', 'village', 'of', 'hope', 'and', 'distributed', 'houses', 'for', 'the', 'homeless', 'from', 'beruwela', 'and', 'neighbouring', 'dharga', 'town', '.']",343,63,0.673469387755102,-0.4,0.6
4768,poor-families,9,jm,13,- Co ordinate with the private sector to donate skim over milk gunpowder and napkin for the newborns of poor families.,1,2,"['-', 'coordinate', 'with', 'the', 'private', 'sector', 'to', 'donate', 'skimmed', 'milk', 'powder', 'and', 'diapers', 'to', 'the', 'newborn', 'babies', 'of', 'poor', 'families', '.']",119,21,0.5714285714285714,-0.2,0.4875
9928,in-need,5,in,5,"In the metropolis of Hyderabad, "" Walls of Goodness "" emerge terminated the weekend. In a joint effort by the Greater Hyderabad Municipal Corporation (GHMC) and citizens of the Rajendranagar area, the "" Wall "" encourage mass to give books, clothing, shoes and other old things for destitute the great unwashed.",1,4,"['in', 'the', 'city', 'of', 'hyderabad', ',', ""'"", 'walls', 'of', 'kindness', ""'"", 'appeared', 'over', 'the', 'weekend', '.', 'a', 'joint', 'effort', 'of', 'the', 'greater', 'hyderabad', 'municipal', 'corporation', '(', 'ghmc', ')', 'and', 'the', 'citizens', 'of', 'the', 'rajendranagar', 'area', ',', 'the', ""'"", 'walls', ""'"", 'encourage', 'people', 'to', 'leave', 'books', ',', 'clothes', ',', 'footwear', 'and', 'other', 'old', 'things', 'for', 'people', 'in', 'need', '.']",301,58,0.6877076411960132,0.15833333333333333,0.35833333333333334
3355,hopeless,0,jm,13,""" "" Every time you contribute to this Christmastime campaign, you support a full reason. Every day they feed in the poor, train the ignorant, affirm the widow woman and orphans and care for the sick, the helpless and the hopeless. Why not unite them with a unforced heart and a generous hand? "" Custos Corrodus appealed. """,1,4,"['``', '``', ""''"", 'every', 'time', 'you', 'contribute', 'to', 'this', 'christmas', 'kettle', 'drive', ',', 'you', 'are', 'supporting', 'a', 'worthy', 'cause', '.', 'every', 'day', 'they', 'feed', 'the', 'poor', ',', 'educate', 'the', 'ignorant', ',', 'support', 'the', 'widows', 'and', 'orphans', 'and', 'minister', 'to', 'the', 'sick', ',', 'the', 'helpless', 'and', 'the', 'hopeless', '.', 'wo', ""n't"", 'you', 'join', 'them', 'with', 'a', 'willing', 'heart', 'and', 'a', 'generous', 'hand', '?', '``', ""''"", 'custos', 'corrodus', 'appealed', '.', ""''""]",337,69,0.6350148367952523,-0.056190476190476214,0.6914285714285715
7611,hopeless,0,ke,18,"The aim is to loose young people from habituation, poverty, apathy and hopelessness.",1,3,"['the', 'county', 'boss', 'noted', 'that', 'the', 'goal', 'is', 'to', 'liberate', 'youths', 'from', 'dependency', ',', 'poverty', ',', 'apathy', 'and', 'hopelessness', '.']",111,20,0.5945945945945946,0.0,0.0
9762,vulnerable,7,za,6,"Cosatu deputy president of the united states Zingiswa Losi, unitedly with his similitude at the Subject Union of Metal Worker of South Africa, Christine Olivier, and representative of the ANC Women ' s League and Sadtu, bequeath "" provide sanitary towels "" to "" 345 vulnerable and poor pupils "" at Tyongwana Senior Primary coil School day outside Porthole St. John in the Eastern Cape.",1,2,"['``', 'cosatu', 'deputy', 'president', 'zingiswa', 'losi', 'will', 'join', 'his', 'counterpart', 'at', 'the', 'national', 'union', 'of', 'metalworkers', 'of', 'sa', ',', 'christine', 'olivier', ',', 'and', 'representatives', 'from', 'the', 'anc', 'women', ""'s"", 'league', 'and', 'sadtu', 'to', '``', ""''"", 'dispense', 'sanitary', 'towels', 'to', '345', 'vulnerable', 'and', 'poor', 'girl', 'pupils', '``', ""''"", 'at', 'tyongwana', 'senior', 'primary', 'school', 'outside', 'port', 'st', 'johns', 'in', 'the', 'eastern', 'cape', '.', ""''""]",342,62,0.6374269005847953,-0.125,0.41250000000000003
9986,women,8,za,6,Pharrell Williams trust women toilet save the worldly concern.,1,3,"['pharrell', 'williams', 'thinks', 'women', 'can', 'save', 'the', 'world', '.']",51,9,0.6666666666666666,0.0,0.0
8053,poor-families,9,us,14,"Not merely will many miserable families have less money to build lodging - for example, after be repose cancelled from the AHCCCS and having to pay their own medical bills - simply there be also worry about the cuts to tax credits for low - income housing, which equal presently one of the biggest incentives that states have to get developers to progress the affordable caparison they indeed desperately need.",1,3,"['not', 'only', 'will', 'a', 'lot', 'of', 'poor', 'families', 'have', 'less', 'money', 'to', 'put', 'toward', 'housing', '--', 'after', ',', 'say', ',', 'being', 'kicked', 'off', 'ahcccs', 'and', 'having', 'to', 'foot', 'their', 'own', 'medical', 'bills', '--', 'but', 'there', ""'s"", 'concern', 'about', 'cuts', 'to', 'the', 'low-income', 'housing', 'tax', 'credit', ',', 'which', 'is', 'currently', 'one', 'of', 'the', 'biggest', 'incentives', 'states', 'have', 'to', 'get', 'developers', 'to', 'build', 'the', 'affordable', 'housing', 'they', 'so', 'desperately', 'need', '.']",370,69,0.6432432432432432,-0.08095238095238096,0.5809523809523809
1000,in-need,5,gb,7,A source told the Mirror: ' Madonna has a cryptical connexion to Malawi and have ever wanted to do what she rump to serve citizenry in need. ',1,3,"['``', 'a', 'source', 'told', 'the', 'mirror', ':', '``', ""''"", 'madonna', 'has', 'a', 'deep', 'affiliation', 'with', 'malawi', 'and', 'has', 'always', 'wanted', 'to', 'do', 'what', 'she', 'can', 'to', 'help', 'those', 'in', 'need', '.', ""''""]",139,32,0.6115107913669064,0.0,0.4
152,hopeless,0,jm,13,"Despair and fear of a dim next full of difficulties and suffering intensify their aggression and heartless tendency. Information technology ends up against the quietus of "" club, "" which they comprehend as a assemblage of faceless, nameless, heartless, careless have - nots world health organization constantly exploit, marginalize, and disdain them, condemning them to a life of hopelessness.",1,3,"['desperation', 'and', 'fear', 'of', 'a', 'dismal', 'future', 'filled', 'with', 'difficulty', 'and', 'suffering', 'amplify', 'their', 'aggression', 'and', 'heartless', 'tendencies', '.', 'it', 'finally', 'comes', 'down', 'to', 'them', 'against', 'the', 'rest', 'of', ""'"", 'society', ""'"", 'that', 'they', 'perceive', 'as', 'a', 'collection', 'of', 'faceless', ',', 'nameless', ',', 'heartless', ',', 'careless', 'haves', 'who', 'continually', 'exploit', ',', 'marginalise', 'and', 'despise', 'them', 'and', 'sentence', 'them', 'to', 'a', 'life', 'of', 'hopelessness', '.']",378,64,0.6137566137566137,-0.1259259259259259,0.6856481481481481
3806,homeless,6,sg,11,""" "" Atomic number 53 have his excuse and appreciate the $ xxv, 000 contribution to INNERSOLE, a non - net income establishment Ane co - found that provide modern sneakers to homeless or needy children. I am glad that we give the sack participate in sustain this honourable cause and look forward to overcoming this with continued lively but positive contender between our programs. "" """,1,3,"['``', '``', ""''"", 'i', 'accept', 'his', 'apology', 'and', 'i', 'appreciate', 'the', 'contribution', 'of', '$', '25,000', 'to', 'innersole', ',', 'a', 'not', 'for', 'profit', 'organization', 'i', 'co-founded', 'that', 'provides', 'new', 'sneakers', 'to', 'children', 'who', 'are', 'homeless', 'or', 'in', 'need', '.', 'i', ""'m"", 'glad', 'we', 'can', 'share', 'in', 'support', 'of', 'this', 'worthy', 'cause', 'and', 'i', 'look', 'forward', 'to', 'moving', 'past', 'this', 'with', 'a', 'continued', 'spirited', 'but', 'positive', 'competition', 'amongst', 'our', 'programs', '.', '``', ""''"", ""''""]",368,72,0.6277173913043478,0.24116161616161616,0.7083333333333334
7615,in-need,5,au,10,Feel good food: Delete to Provender donate xi meals for every photo posted on Instagram to citizenry in need (Getty / Instagram ),1,4,"['feel', 'good', 'food', ':', 'delete', 'to', 'feed', 'donates', '11', 'meals', 'to', 'people', 'in', 'need', 'for', 'every', 'food', 'photograph', 'posted', 'to', 'instagram', '.', '(', 'getty/instagram', ')']",134,25,0.6194029850746269,0.7,0.6000000000000001
179,women,8,ca,4,"Jennet Neal, regional conductor of the Grandmothers Advocacy Network for Saskatchewan and Manitoba, evince off her orangeness scarf at the Prairie Wind at River Landing carving on Th, November xxiv, 2016, to promote sixteen days of Orange tree. Greg Pender / The StarPhoenix",1,2,"['jenny', 'neal', ',', 'regional', 'director', 'of', 'the', 'grandmothers', 'advocacy', 'network', 'for', 'saskatchewan', 'and', 'manitoba', ',', 'displays', 'her', 'orange', 'scarf', 'at', 'the', 'sculpture', 'prairie', 'wind', 'at', 'river', 'landing', ',', 'thursday', ',', 'november', '24', ',', '2016', ',', 'to', 'promote', '16', 'days', 'of', 'orange', 'to', 'raise', 'awareness', 'about', 'violence', 'against', 'women.greg', 'pender', '/', 'the', 'starphoenix']",313,52,0.65814696485623,0.0,0.0
4407,women,8,pk,8,"What they wear ' t understand live that education imply that if you educate a man, you prepare a man, but if you educate a woman, you prepare an entire contemporaries. Education for women is important for the whole kinfolk, because women are the mother of the succeeding generation. If women are uneducated, the future generation will be uneducated. If adult female are educated, the hereafter generation will cost educated.",1,4,"['what', 'they', 'fail', 'to', 'understand', 'is', 'that', 'education', 'is', 'that', 'when', 'you', 'educated', 'a', 'man', ',', 'you', 'educate', 'a', 'man', ',', 'but', 'when', 'you', 'educate', 'a', 'woman', ',', 'you', 'educated', 'a', 'whole', 'generation', '.', 'women', 'education', 'is', 'important', 'for', 'the', 'whole', 'family', '.', 'because', 'women', 'are', 'the', 'mothers', 'of', 'the', 'future', 'generation', '.', 'if', 'women', 'are', 'uneducated', ',', 'the', 'future', 'generation', 'will', 'be', 'uneducated', '.', 'if', 'women', 'are', 'educated', ',', 'the', 'future', 'generation', 'will', 'be', 'educated', '.']",408,77,0.6519607843137255,0.042857142857142864,0.3535714285714286
5217,poor-families,9,in,5,Even listen - afflicted orphaned female child from Government Women ' s Home got married during the swayamwaras. ? All marry hear - impaired couples be gayly and have apply birth to about 600 normal children. Education for some of these children from piteous families be still sponsor by the Trust.,1,4,"['even', 'hearing', 'impaired', 'orphan', 'girls', 'from', 'government', 'women', ""'s"", 'home', 'got', 'married', 'during', 'the', 'swayamwaras.', '?', 'all', 'the', 'married', 'hearing', 'impaired', 'couples', 'are', 'living', 'happily', 'and', 'have', 'given', 'birth', 'to', 'around', '600', 'normal', 'children', '.', 'the', 'education', 'of', 'some', 'of', 'these', 'children', 'from', 'poor', 'families', 'is', 'even', 'sponsored', 'by', 'the', 'trust', '.']",307,52,0.6482084690553745,0.20999999999999996,0.55
6332,disabled,3,ca,4,""" "" We just couldn ' t believe information technology be such a genus circus, "" "" Derewianchuk said of a former Land Use Plan hear final month. "" "" Who said that hardly because you ' re disabled, you take to exist in a dive? Wherefore don ' t they survive in a nice house? """,1,3,"['``', '``', ""''"", 'we', 'just', 'could', ""n't"", 'believe', 'it', 'was', 'such', 'a', 'circus', ',', '``', ""''"", 'derewianchuk', 'said', 'of', 'a', 'previous', 'zoning', 'hearing', 'last', 'month', '.', '``', ""''"", 'who', 'said', 'just', 'because', 'you', ""'re"", 'disabled', 'you', 'have', 'to', 'live', 'in', 'a', 'dive', '?', 'why', 'ca', ""n't"", 'they', 'live', 'in', 'a', 'nice', 'home', '?', ""''""]",225,54,0.68,0.07229437229437229,0.4333333333333333
821,refugee,4,tz,12,""" "" We comprise dealing with a wafture of refugee fly from wars and thirstiness, war and thirstiness in so many nation in Africa, wars and persecution in the Centre East, "" he enounce, plume in peculiar Italy and Greece, which were "" extremely generous "" in receiving them, as were Bomb and Lebanon. """,1,4,"['``', '``', ""''"", 'we', 'have', 'a', 'wave', 'of', 'refugees', 'fleeing', 'wars', 'and', 'hunger', ',', 'war', 'and', 'hunger', 'in', 'so', 'many', 'countries', 'of', 'africa', ',', 'wars', 'and', 'persecution', 'in', 'the', 'middle', 'east', ',', '``', ""''"", 'he', 'said', ',', 'congratulating', 'in', 'particular', 'italy', 'and', 'greece', 'which', 'had', 'been', '``', ""''"", 'extremely', 'generous', '``', ""''"", 'in', 'their', 'welcome', ',', 'just', 'like', 'turkey', 'or', 'lebanon', '.', ""''""]",295,63,0.7220338983050848,0.26833333333333337,0.5466666666666666
2344,in-need,5,sg,11,""" Dr. C K Leeward, Chief Executive Officer and Medical checkup Director of the Hong Kong Red Hybridization Rake Transfusion Service, order: "" We live very pleased that Asiaray is not alone defend just take part in the Give Blood Alinement and look forwards to their creative and integrated advertising campaign, which will help to effectively encourage all walks of life, especially young the great unwashed, to donate blood on a regular basis to aid those in need. "" """,1,4,"['``', 'dr.', 'c', 'k', 'lee', ',', 'chief', 'executive', 'and', 'medical', 'director', 'of', 'hong', 'kong', 'red', 'cross', 'blood', 'transfusion', 'service', ',', 'said', ',', '``', ""''"", 'we', 'are', 'very', 'glad', 'that', 'asiaray', 'not', 'only', 'supports', 'but', 'also', 'participates', 'in', 'the', ""'"", 'give', 'blood', 'alliance', ""'"", '.', 'we', 'look', 'forward', 'to', 'its', 'creative', 'and', 'integrated', 'publicity', 'campaign', 'helping', 'to', 'effectively', 'encourage', 'all', 'walks', 'of', 'life', ',', 'especially', 'young', 'people', ',', 'to', 'give', 'blood', 'regularly', 'to', 'benefit', 'those', 'in', 'need', '.', '``', ""''"", ""''""]",415,80,0.6746987951807228,0.21666666666666667,0.5196581196581196
2603,migrant,1,ca,4,"He also advert reports that immigrants have receive sexual and other abuse in some land custody centers and said detainees "" mustiness personify treated humanely. """,1,3,"['``', 'he', 'said', 'the', 'administration', 'has', '``', ""''"", 'mishandled', '``', ""''"", 'family', 'separations', '.', 'he', 'also', 'cited', 'reports', 'that', 'immigrants', 'have', 'experienced', 'sexual', 'and', 'other', 'abuse', 'at', 'some', 'government', 'detention', 'facilities', 'and', 'said', 'those', 'held', 'must', 'be', 'treated', 'humanely', '.', ""''""]",235,41,0.5574468085106383,0.39166666666666666,0.7027777777777778
925,refugee,4,hk,19,The pope urged loss leader of the Radical of 20 nations to pull in the poor and refugees a precedence of their summit.,1,4,"['the', 'pope', 'is', 'urging', 'leaders', 'of', 'the', 'group', 'of', '20', 'nations', 'to', 'make', 'the', 'poor', 'and', 'refugees', 'a', 'priority', 'of', 'their', 'summit', '.']",112,23,0.6428571428571429,-0.4,0.6
6683,disabled,3,za,6,"Many of my handicapped affected role have clear strength and hope from me all over the years when they find that I also have a disability merely can cope with it. Sometimes, the great gift I can give to other people with disabilities make up to show them that you tin get a line of work.",1,3,"['a', 'lot', 'of', 'my', 'disabled', 'patients', 'over', 'the', 'years', 'have', 'gained', 'strength', 'and', 'hope', 'from', 'me', 'when', 'they', 'see', 'that', 'i', 'also', 'have', 'a', 'disability', ',', 'but', 'that', 'i', ""'m"", 'coping', '.', 'sometimes', 'the', 'biggest', 'gift', 'i', 'can', 'give', 'other', 'people', 'with', 'disabilities', 'is', 'to', 'show', 'them', 'that', 'you', 'can', 'get', 'a', 'job', '.']",261,54,0.6015325670498084,-0.1625,0.3375
1753,hopeless,0,lk,17,""" According to the united states Substance Abuse and Mental Health Services Administration (SAMHSA ), "" suicidal experience be "" consuming emotional pain where you experience immobilise, alone and hopeless. It ' s not their animation they require to wipe out; it ' s that pain they want to drink down. "" """,1,4,"['``', 'according', 'to', 'the', 'us', 'substance', 'abuse', 'and', 'mental', 'health', 'services', 'administration', '(', 'samhsa', ')', ',', '``', ""''"", 'suicidal', 'experiences', 'are', 'about', 'overwhelming', 'emotional', 'pain', 'where', 'one', 'feels', 'trapped', ',', 'alone', 'and', 'hopeless', '.', 'it', 'is', 'not', 'their', 'life', 'that', 'they', 'wish', 'to', 'extinguish', ';', 'it', 'is', 'this', 'pain', 'they', 'want', 'to', 'kill', '``', ""''"", '.', ""''""]",292,57,0.660958904109589,0.05,0.4625
3662,in-need,5,jm,13,Why didn ' t Single help him? I have a few hundred dollars with me and could have saved myself. One felt up ashamed when Atomic number 53 came dwelling because I live that my own selfish superbia was standing in the way of helping someone who was in do or die need.,1,2,"['i', ""'ve"", 'been', 'bothered', 'by', 'that', 'moment', 'since', 'then', '.', 'why', 'did', ""n't"", 'i', 'help', 'him', '?', 'i', 'had', 'a', 'few', 'hundred', 'dollars', 'with', 'me', 'and', 'could', 'have', 'spared', 'it', '.', 'i', 'felt', 'ashamed', 'when', 'i', 'got', 'back', 'home', 'because', 'i', 'knew', 'that', 'my', 'own', 'selfish', 'pride', 'got', 'in', 'my', 'way', 'of', 'helping', 'someone', 'desperately', 'in', 'need', '.']",267,58,0.6741573033707865,-0.13999999999999999,0.62
4421,in-need,5,ca,4,"Darcy is the beginner of The River Community Christian church and chairman of Biotic community Christmas Care, the long - stand Squamish system that distributes toys and food to the needy every wintertime.",1,3,"['darcy', 'is', 'founder', 'of', 'the', 'river', 'community', 'church', 'and', 'chair', 'of', 'community', 'christmas', 'care', ',', 'the', 'long-time', 'squamish', 'organization', 'that', 'delivers', 'hampers', 'of', 'toys', 'and', 'food', 'to', 'those', 'in', 'need', 'each', 'winter', '.']",192,33,0.5989583333333334,0.0,0.0
10405,poor-families,9,ph,0,""" "" The opportunity to assist the marginalized became to a greater extent personal through my logos, because we take laws that also pass on poor kinsfolk with special children sufficient access to opportunities, as Iodine did for my Israel, "" First state Lima sum up. """,1,2,"['``', '``', ""''"", 'the', 'chance', 'to', 'help', 'the', 'marginalized', 'became', 'more', 'personal', 'because', 'of', 'my', 'son', '.', 'because', 'we', 'need', 'to', 'have', 'laws', 'that', 'shall', 'also', 'grant', 'poor', 'families', 'with', 'special', 'children', 'sufficient', 'access', 'to', 'opportunities', ',', 'like', 'what', 'i', 'have', 'done', 'for', 'my', 'israel', ',', '``', ""''"", 'de', 'lima', 'added', '.', ""''""]",262,53,0.6564885496183206,0.11428571428571428,0.4928571428571428
4930,refugee,4,nz,3,""" "" New Seeland could expand its sponsored refugee unconscious process to accommodate those refugee with whom America has broken faith. This need non follow at a particularly high price to the government. All the governance necessitate to do be let the caring New Zealanders help "" - see: Make Good and subsequently Doing Good. """,1,3,"['``', '``', ""''"", 'new', 'zealand', 'could', 'expand', 'its', 'sponsored', 'refugee', 'trial', 'to', 'accommodate', 'those', 'refugees', 'with', 'whom', 'america', 'has', 'broken', 'faith', '.', 'this', 'need', 'not', 'be', 'at', 'any', 'particularly', 'large', 'cost', 'to', 'the', 'government', '.', 'all', 'the', 'government', 'needs', 'to', 'do', 'is', 'let', 'caring', 'new', 'zealanders', 'help', '``', ""''"", '-', 'see', ':', 'doing', 'good', ',', 'and', 'doing', 'well', 'as', 'a', 'consequence', '.', ""''""]",315,63,0.6698412698412698,0.15740259740259738,0.4675324675324676
9843,vulnerable,7,nz,3,"The Christchurch Metropolis Mission: Our cheerful City Councillor Michael Gorman is unwavering in his ambition to assist those in need in our community. His vision of a modern installation for multitude in need was agnize this year and, together with architect Alun Wilkie, Gorman has created a particular and inspiring outer space where people tooshie retrieve from sometimes very bleak life.",1,3,"['the', 'christchurch', 'city', 'mission', ':', 'our', 'blithesome', 'city', 'missioner', 'michael', 'gorman', 'is', 'unfaltering', 'in', 'his', 'ambition', 'to', 'help', 'vulnerable', 'people', 'in', 'our', 'community', '.', 'his', 'vision', 'for', 'a', 'modern', 'facility', 'for', 'people', 'in', 'need', 'was', 'realised', 'this', 'year', 'and', ',', 'with', 'architect', 'alun', 'wilkie', ',', 'gorman', 'has', 'created', 'a', 'special', 'and', 'inspirational', 'space', 'where', 'people', 'can', 'get', 'respite', 'from', ',', 'at', 'times', ',', 'very', 'bleak', 'lives', '.']",381,67,0.6351706036745407,-0.08857142857142856,0.6742857142857143
9639,disabled,3,lk,17,"English hawthorn you strain Nibbana Sena, thank you for all the in force you have done for the handicapped.",1,3,"['may', 'you', 'attain', 'nibbana', 'sena', ',', 'thank', 'you', 'so', 'much', 'for', 'all', 'the', 'good', 'you', 'have', 'done', 'for', 'the', 'disabled']",95,20,0.6,0.2333333333333333,0.3666666666666667
8268,homeless,6,ph,0,"Ramirez was simply xiii years erstwhile when helium be first introduced to the mutant and perfect his skill at the Tuloy Grounding in Muntinlupa, a sanctuary built through the elbow grease of Padre Rocky Evangelista that offers hundreds of underprivileged, abandoned and homeless children the opportunity to study academics and sports in a safe and caring environment.",1,2,"['ramirez', 'was', 'only', '13', 'when', 'he', 'was', 'first', 'introduced', 'to', 'the', 'sport', 'and', 'honed', 'his', 'skills', 'at', 'the', 'tuloy', 'foundation', 'in', 'muntinlupa', ',', 'a', 'haven', 'built', 'through', 'the', 'efforts', 'of', 'fr', '.', 'rocky', 'evangelista', 'that', 'provides', 'hundreds', 'of', 'underprivileged', ',', 'abandoned', 'and', 'homeless', 'children', 'the', 'opportunity', 'to', 'learn', 'academics', 'and', 'sports', 'in', 'a', 'safe', 'and', 'caring', 'environment', '.']",339,58,0.6253687315634219,0.25,0.611111111111111
